device,ip,timestamp,host
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.323Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.323Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.323Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.374Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.505Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.514Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.522Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.656Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.663Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.663Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.663Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.663Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.664Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.664Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.672Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.806Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.813Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.813Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,17.167.194.149,2018-09-04T23:36:03.946Z,Apple Inc. (APPLEC-1-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:29.835Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:29.965Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:29.974Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.105Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.114Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.114Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.114Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.114Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.165Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.245Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.284Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.284Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.284Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.286Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.286Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.286Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.295Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.303Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.439Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.439Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:37:30.584Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:38:30.786Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:38:30.802Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:38:30.802Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:38:30.810Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:38:30.811Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:38:30.819Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:38:30.863Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:28.837Z,Amazon Technologies Inc. (AT-88-Z)
10.8.0.18,34.200.49.183,2018-09-04T23:57:29.277Z,Amazon Technologies Inc. (AT-88-Z)
