device,ip,timestamp,host
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.631Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.632Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.632Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.632Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.632Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.632Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.636Z,Apple Inc. (APPLEC-1-Z)
10.8.0.6,17.248.187.205,2018-09-06T18:51:48.636Z,Apple Inc. (APPLEC-1-Z)
